mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,zcr,rms,spectral_centroid,spectral_bandwidth,spectral_rolloff,tempo,harmonic_ratio,spectral_flatness,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,genre,file_name
24.6324462890625,68.9780502319336,-4.170381546020508,-1.0138863325119019,5.265756130218506,2.984797716140747,4.34403657913208,4.285618305206299,6.397332191467285,3.634114980697632,0.11155407130718231,0.011019211262464523,2.0889556407928467,54.92593765258789,20.391817092895508,17.77596664428711,14.47292423248291,10.761159896850586,11.143233299255371,8.787928581237793,8.667722702026367,8.061935424804688,8.007989883422852,7.113192081451416,7.56923770904541,6.752233505249023,0.15926258175872093,0.2829457223415375,3193.9570187973095,3052.9970595808395,6993.750681322675,107.666015625,0.05359692871570587,0.09600647538900375,18.416215152959733,13.465129257985504,16.94969146122972,18.175702978762214,18.620503683095446,16.456861719540925,14.581243771880368,0.35508260130882263,0.43503686785697937,0.3417615592479706,0.4738300144672394,0.3759937882423401,0.2969230115413666,0.4159255027770996,0.38443148136138916,0.5301687717437744,0.3546803891658783,0.48832619190216064,0.4943922758102417,-0.04135302183705167,-0.06594893469479174,0.03062389119881968,-0.007195938908488063,0.0031786844655379374,0.00214086217235401,pop,pop.00035.wav
-23.376405715942383,53.809810638427734,-0.715120255947113,14.72327995300293,4.845371723175049,6.719778060913086,4.837170600891113,4.935222148895264,4.255074501037598,3.1041741371154785,2.5441489219665527,2.9878928661346436,4.638447284698486,83.12754821777344,28.912431716918945,18.768474578857422,12.202607154846191,11.93628978729248,11.66146469116211,9.04698657989502,8.552652359008789,8.818561553955078,8.877829551696777,6.356039047241211,8.027073860168457,6.407307147979736,0.18699582122093023,0.19313877820968628,3502.1327649880686,3026.2811097270937,7198.099109738372,99.38401442307692,0.2744516432285309,0.13387872278690338,17.926745539128888,14.072649755915092,16.24606871558048,15.531628861711976,16.116016959107167,16.13465697686435,15.05511998431104,0.6546410322189331,0.45113611221313477,0.5225844979286194,0.5712779760360718,0.493060827255249,0.47200748324394226,0.4205467998981476,0.5475291013717651,0.49432098865509033,0.44206804037094116,0.4808442294597626,0.49930939078330994,-0.02937849195451632,0.046085383224354556,0.048276616087139804,0.038402680066493534,-0.001801657121868319,-0.0005387740090575915,pop,pop.00021.wav
13.597780227661133,58.15785598754883,-2.2553048133850098,5.006722927093506,8.107267379760742,-0.46934938430786133,4.123924732208252,2.249717950820923,4.264144420623779,3.5701210498809814,-0.5210598111152649,2.4160614013671875,1.8546136617660522,57.286678314208984,19.879981994628906,17.646846771240234,13.818410873413086,11.224395751953125,11.954083442687988,9.240097045898438,10.312390327453613,9.199969291687012,9.203012466430664,7.864136695861816,7.537963390350342,7.843642234802246,0.1798279281734496,0.24819958209991455,3488.2590635494507,3132.116660045559,7444.854594385901,107.666015625,0.17301006615161896,0.11751465499401093,19.84813015332839,14.424810157128817,17.73339945092376,17.10268493650424,17.568411837799506,16.697342434601925,14.654494116731062,0.5197837948799133,0.3338162302970886,0.4229426085948944,0.4597310423851013,0.34644976258277893,0.3950125277042389,0.3765171766281128,0.5039978623390198,0.41341567039489746,0.37467631697654724,0.4152146577835083,0.38228729367256165,-0.037666953264738,0.056674969394043276,0.015004465184643335,0.022339298615102,0.0007536214996281772,0.012434612132984324,pop,pop.00020.wav
-59.76517868041992,77.31304168701172,26.339818954467773,3.1556105613708496,6.751640319824219,-0.09378927201032639,-0.6241592168807983,-0.7050514221191406,4.1376566886901855,-0.4324977993965149,-4.541975498199463,-3.5458757877349854,-2.204617500305176,67.12348937988281,27.44309425354004,20.160507202148438,16.77733039855957,13.876287460327148,15.85360336303711,11.864664077758789,10.410516738891602,10.440000534057617,9.509472846984863,8.665711402893066,7.34156608581543,7.6920318603515625,0.13107020651647286,0.18711867928504944,3141.7512380849766,3230.031805717071,7235.673714571221,95.703125,0.1267574429512024,0.053787656128406525,23.889165042727655,15.998623837187356,20.1804129136732,19.717295361945453,19.165617427403728,16.848500082744263,15.26131808648959,0.35730990767478943,0.26471027731895447,0.34806522727012634,0.3021819293498993,0.29815220832824707,0.47536593675613403,0.29917672276496887,0.3151407539844513,0.2662476599216461,0.39655888080596924,0.4735478460788727,0.2888672947883606,0.007835899882048188,0.1607615925429335,-0.06733214967819152,-0.009602239239210657,0.01303137192258626,-0.002938339660528873,pop,pop.00034.wav
-52.540958404541016,74.02974700927734,12.711950302124023,24.48853874206543,21.11333656311035,1.9061031341552734,6.785714149475098,4.703649044036865,8.402254104614258,8.259088516235352,-2.2498624324798584,-1.2044681310653687,-2.685356855392456,47.077720642089844,24.561508178710938,25.276643753051758,12.693144798278809,10.918718338012695,12.0863676071167,9.228917121887207,7.72941255569458,8.276205062866211,7.490560054779053,7.747366905212402,6.925623893737793,6.333064556121826,0.12127922117248062,0.1951974630355835,2885.707646205773,3010.0230666803463,6431.275038608285,172.265625,-0.012306752614676952,0.03774644061923027,21.669019618390138,15.68079318213811,18.62753661718372,19.65455152648829,19.507246949079722,18.387195995105873,16.011923538315433,0.3690960109233856,0.3849937319755554,0.4116154611110687,0.6047384142875671,0.4563721716403961,0.40109649300575256,0.3389889895915985,0.34330496191978455,0.5295174717903137,0.3719117045402527,0.3364690840244293,0.29991135001182556,-0.16541131551269728,-0.03806876320801234,-0.0029626780759921603,0.013748288631092561,-0.00047165720624192285,0.01352169109948788,pop,pop.00008.wav
-45.816219329833984,65.31703186035156,12.94236946105957,14.506719589233398,7.054919242858887,4.398997783660889,6.653759479522705,3.308790922164917,7.737804889678955,4.088322162628174,3.6801395416259766,2.6086585521698,4.043011665344238,65.83631134033203,24.0217227935791,21.295562744140625,16.2004337310791,10.640766143798828,13.640463829040527,12.243972778320312,9.332330703735352,8.805727005004883,8.794267654418945,7.126115322113037,7.688953876495361,7.605252265930176,0.14129685985949614,0.19613920152187347,3205.1146792625796,3126.134168610545,7018.271825036337,103.359375,0.1540718674659729,0.07230399549007416,23.4436740215305,14.400753788317191,18.552239433209103,17.715004438929398,17.46649560325737,16.11788290777702,15.604338570517887,0.5430521965026855,0.4199327230453491,0.4240715503692627,0.39978817105293274,0.3009481132030487,0.31292465329170227,0.36356619000434875,0.4462236762046814,0.3429187536239624,0.32579997181892395,0.36338549852371216,0.40097013115882874,-0.009266880972351666,0.0460391690494004,0.06976853399862379,0.05033792631715067,-0.0028080262935196495,0.009063002599273316,pop,pop.00022.wav
-44.38265609741211,76.17098999023438,22.938671112060547,16.840091705322266,22.982725143432617,3.2362992763519287,6.902109146118164,0.1098211258649826,6.491133689880371,6.544486045837402,0.8617401123046875,2.742288827896118,4.542395114898682,66.89350891113281,28.616722106933594,22.566293716430664,17.193370819091797,12.937398910522461,15.2704496383667,10.586559295654297,8.97452449798584,7.995701789855957,9.731376647949219,6.749563217163086,6.655161380767822,7.137314319610596,0.11515867248062016,0.25614553689956665,2944.6910429023756,3162.203365345394,6876.895496457122,99.38401442307692,-0.08833549916744232,0.04127421975135803,22.752775078403157,16.135756260840846,20.50393219512994,18.720838583767904,18.603420182845774,17.54830251431592,15.851690266676558,0.4182594418525696,0.35892102122306824,0.4490249454975128,0.40808454155921936,0.476346880197525,0.4022640287876129,0.35584235191345215,0.41626450419425964,0.3581986129283905,0.38380178809165955,0.3102286756038666,0.3947332203388214,0.021855915550840113,0.057293055457181746,-0.0016097467306053553,0.041734965191793046,-0.0041899093598320265,-0.002065423298482727,pop,pop.00036.wav
4.846593856811523,64.61331939697266,-2.595691680908203,10.39418888092041,3.220503568649292,7.784542083740234,3.078727960586548,1.402907133102417,6.7491912841796875,4.885324954986572,3.2598276138305664,1.73304283618927,3.326005220413208,63.54393005371094,22.74386978149414,27.14824104309082,15.8215970993042,10.888374328613281,12.665712356567383,9.609674453735352,10.800430297851562,9.79105281829834,9.53363037109375,8.332599639892578,8.221854209899902,7.367398262023926,0.1646923449612403,0.2407546192407608,3232.8315557998408,2952.5606332438047,6693.829885083575,103.359375,0.04609547555446625,0.09030073136091232,19.054598902136288,12.94828144715088,16.315536044384892,15.672410275792897,16.700553243669596,17.19738171531609,15.717860594923827,0.5537108182907104,0.4815450608730316,0.4833529591560364,0.4443708062171936,0.3592652678489685,0.3662793040275574,0.41983601450920105,0.5200937390327454,0.45443394780158997,0.45152905583381653,0.42819029092788696,0.45481714606285095,-0.002887780205249181,0.03405809680843082,0.05966968385343861,0.03718360092548663,-0.001132794392024872,0.008374250462538656,pop,pop.00037.wav
-44.35869216918945,51.291011810302734,25.00540542602539,12.16290283203125,10.872259140014648,7.610006332397461,8.21384334564209,-0.788628876209259,5.925825595855713,4.7595133781433105,-2.507603645324707,1.3212440013885498,-1.9303107261657715,68.38790893554688,31.351974487304688,27.02174949645996,19.656145095825195,13.342411041259766,14.093268394470215,11.545421600341797,10.157201766967773,11.060726165771484,9.511691093444824,8.414751052856445,8.452622413635254,8.327118873596191,0.1777782824612403,0.21042944490909576,3761.387865962703,3293.895680718505,7856.447583575581,103.359375,-0.10639379173517227,0.09783579409122467,21.273452069951137,16.533989798050364,19.538111673227114,18.235594441166164,18.109077660426504,16.501850252208698,15.023469182303014,0.457200288772583,0.36311736702919006,0.40282365679740906,0.40838903188705444,0.4734435975551605,0.4015449583530426,0.3431636691093445,0.45630398392677307,0.36895132064819336,0.3507436215877533,0.3173403739929199,0.38195252418518066,0.0610784422155253,0.037530301658726874,-0.005221208408764146,0.026093093848736558,0.009356603201625239,0.006630791312935515,pop,pop.00023.wav
-47.94263458251953,54.20362091064453,-4.101181507110596,21.563304901123047,13.85752010345459,6.018013000488281,13.740610122680664,1.0598727464675903,6.714418411254883,6.232436180114746,1.6247941255569458,0.43854212760925293,2.4201653003692627,56.40814971923828,22.88783073425293,26.281166076660156,17.2867431640625,13.539857864379883,15.414953231811523,13.045297622680664,11.979891777038574,9.218485832214355,9.947650909423828,8.144318580627441,8.006007194519043,9.00357723236084,0.13555974442829458,0.22273246943950653,3139.007098463291,3014.063838205757,6681.277196130087,117.45383522727273,0.25380316376686096,0.06099456548690796,24.241170100453488,15.653027380085732,18.942322010486706,17.684023009335046,17.50950902778655,18.538365687404973,15.566947276308207,0.49060168862342834,0.44616955518722534,0.47896116971969604,0.5067885518074036,0.3931804299354553,0.3591804802417755,0.43347012996673584,0.5642189383506775,0.4787994623184204,0.399422287940979,0.461793452501297,0.46620824933052063,-0.027344757163180102,0.007096047218575386,0.04317132565950924,0.07453965290500093,-0.012993096171517804,0.00461719948166707,pop,pop.00044.wav
-78.2711410522461,65.99251556396484,24.652650833129883,25.70778465270996,13.879408836364746,3.6494977474212646,16.257274627685547,0.6291277408599854,3.3672964572906494,4.1633381843566895,2.7263102531433105,3.665841817855835,1.4042150974273682,64.31360626220703,33.28846740722656,30.625844955444336,19.05573272705078,15.239298820495605,16.913204193115234,13.58312702178955,12.22050666809082,10.480997085571289,10.007500648498535,9.852740287780762,9.093092918395996,8.158946990966797,0.1185531734496124,0.20835845172405243,3046.3395225882914,3095.628577452313,6630.223473837209,143.5546875,0.0348731093108654,0.043129000812768936,25.005279665114482,16.58661568052218,19.96064639497969,18.71324301919913,18.59337196140116,18.43224055730423,15.7348778111441,0.45452094078063965,0.504412829875946,0.41844239830970764,0.3699171841144562,0.41534486413002014,0.356497198343277,0.3717458248138428,0.334257036447525,0.4052627384662628,0.4679482579231262,0.40743640065193176,0.4641460180282593,0.057804179630812164,-0.07152104606258881,-0.023716761895939444,-0.0100029758950193,-0.0008261244852491579,0.0019467749694261336,pop,pop.00050.wav
-42.817649841308594,62.73643493652344,4.7559814453125,24.08724594116211,9.647762298583984,-1.9162553548812866,9.198417663574219,-2.970399856567383,3.1533474922180176,5.931382179260254,-4.787755966186523,2.9988462924957275,-1.2246321439743042,67.97054290771484,32.22762680053711,26.330204010009766,18.58816146850586,16.620277404785156,15.433328628540039,14.001522064208984,11.220305442810059,11.417016983032227,10.555780410766602,9.856800079345703,9.251537322998047,8.387035369873047,0.14288207061531008,0.22283318638801575,3126.086716597719,2970.6069868934073,6621.743731831395,103.359375,-0.0350528322160244,0.07677653431892395,20.2130644053969,15.51999836106131,17.51913896004692,16.790929445762544,17.24341436315922,18.932403312090386,15.652066029031031,0.40685123205184937,0.44735878705978394,0.44340768456459045,0.49093151092529297,0.37524110078811646,0.35805240273475647,0.46725699305534363,0.46884122490882874,0.61882084608078,0.5020914077758789,0.4491516053676605,0.42564958333969116,-0.025990150249925518,-0.012307856538862513,0.017185463121001686,0.020976802978895495,-0.0012560234765701761,-0.00533323317401601,pop,pop.00078.wav
-47.139339447021484,55.772857666015625,27.604984283447266,19.230621337890625,15.215428352355957,3.1829025745391846,5.649827480316162,1.6377102136611938,4.167141437530518,1.6119036674499512,-1.6051621437072754,-3.007916212081909,-7.634500503540039,43.49327850341797,26.690481185913086,20.837646484375,15.290884017944336,10.522754669189453,12.743488311767578,9.419195175170898,9.964558601379395,9.336955070495605,7.777618885040283,8.65501594543457,6.788424015045166,8.34627914428711,0.1463447038517442,0.19090890884399414,3586.818908690189,3335.8029094075987,7945.735260719477,103.359375,0.1464781016111374,0.06811396777629852,23.607471206534193,17.420825916249157,19.155571127787653,19.588905718545437,18.685153002546453,16.668711706216325,15.338070238090557,0.25374263525009155,0.32082468271255493,0.5678812265396118,0.36737391352653503,0.30674123764038086,0.2580106258392334,0.35398751497268677,0.5716978907585144,0.35823628306388855,0.3448641002178192,0.26342785358428955,0.26040536165237427,0.15040371476941983,0.08009863028055783,0.078279042446105,0.04485168130490772,0.02620923592360331,-0.032995525916475144,pop,pop.00087.wav
-20.373350143432617,57.795047760009766,16.71445083618164,18.215225219726562,8.949603080749512,14.90839958190918,2.673556327819824,3.7569544315338135,1.1183404922485352,1.8509231805801392,-5.972177028656006,-3.6131222248077393,-3.6567776203155518,35.83884048461914,19.214414596557617,18.44428825378418,11.957762718200684,10.383015632629395,11.677946090698242,8.969325065612793,8.830451965332031,8.558244705200195,7.439026355743408,7.001082420349121,6.850751876831055,7.093414306640625,0.13147937863372092,0.24573494493961334,3257.337904474075,3143.527592719335,7266.73828125,135.99917763157896,0.06136896833777428,0.06182475760579109,24.519438779289757,15.172975703763742,19.26597348485289,18.82398632688527,17.269181009300688,16.027019863247975,15.86246585355718,0.641808032989502,0.4447253346443176,0.46371355652809143,0.4196262061595917,0.3253275454044342,0.3824813663959503,0.32449644804000854,0.4698193073272705,0.3587920069694519,0.31851550936698914,0.37898436188697815,0.45102107524871826,-0.0341111661089076,0.05361532289402746,0.031485393013834004,0.0703913982943162,0.00674724199342952,0.015675286637518066,pop,pop.00093.wav
