mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,zcr,rms,label
-35.38471221923828,61.22444152832031,14.085734367370605,28.67405891418457,4.322642803192139,-1.325128197669983,-0.7973976135253906,5.118101119995117,5.365384101867676,1.2180339097976685,-7.2558913230896,-0.5294265151023865,0.2233426868915558,53.15141296386719,18.745168685913086,20.826904296875,16.03281593322754,12.56704330444336,11.943757057189941,8.507370948791504,7.7828850746154785,7.6803741455078125,7.982672691345215,8.489400863647461,6.50552225112915,6.886058807373047,0.1727531492248062,0.1595582664012909,0.0
24.6324462890625,68.9780502319336,-4.170381546020508,-1.0138863325119019,5.265756130218506,2.984797716140747,4.34403657913208,4.285618305206299,6.397332191467285,3.634114980697632,0.11155407130718231,0.011019211262464523,2.0889556407928467,54.92593765258789,20.391817092895508,17.77596664428711,14.47292423248291,10.761159896850586,11.143233299255371,8.787928581237793,8.667722702026367,8.061935424804688,8.007989883422852,7.113192081451416,7.56923770904541,6.752233505249023,0.15926258175872093,0.2829457223415375,0.0
-23.376405715942383,53.809810638427734,-0.715120255947113,14.72327995300293,4.845371723175049,6.719778060913086,4.837170600891113,4.935222148895264,4.255074501037598,3.1041741371154785,2.5441489219665527,2.9878928661346436,4.638447284698486,83.12754821777344,28.912431716918945,18.768474578857422,12.202607154846191,11.93628978729248,11.66146469116211,9.04698657989502,8.552652359008789,8.818561553955078,8.877829551696777,6.356039047241211,8.027073860168457,6.407307147979736,0.18699582122093023,0.19313877820968628,0.0
13.597780227661133,58.15785598754883,-2.2553048133850098,5.006722927093506,8.107267379760742,-0.46934938430786133,4.123924732208252,2.249717950820923,4.264144420623779,3.5701210498809814,-0.5210598111152649,2.4160614013671875,1.8546136617660522,57.286678314208984,19.879981994628906,17.646846771240234,13.818410873413086,11.224395751953125,11.954083442687988,9.240097045898438,10.312390327453613,9.199969291687012,9.203012466430664,7.864136695861816,7.537963390350342,7.843642234802246,0.1798279281734496,0.24819958209991455,0.0
-59.76517868041992,77.31304168701172,26.339818954467773,3.1556105613708496,6.751640319824219,-0.09378927201032639,-0.6241592168807983,-0.7050514221191406,4.1376566886901855,-0.4324977993965149,-4.541975498199463,-3.5458757877349854,-2.204617500305176,67.12348937988281,27.44309425354004,20.160507202148438,16.77733039855957,13.876287460327148,15.85360336303711,11.864664077758789,10.410516738891602,10.440000534057617,9.509472846984863,8.665711402893066,7.34156608581543,7.6920318603515625,0.13107020651647286,0.18711867928504944,0.0
-52.540958404541016,74.02974700927734,12.711950302124023,24.48853874206543,21.11333656311035,1.9061031341552734,6.785714149475098,4.703649044036865,8.402254104614258,8.259088516235352,-2.2498624324798584,-1.2044681310653687,-2.685356855392456,47.077720642089844,24.561508178710938,25.276643753051758,12.693144798278809,10.918718338012695,12.0863676071167,9.228917121887207,7.72941255569458,8.276205062866211,7.490560054779053,7.747366905212402,6.925623893737793,6.333064556121826,0.12127922117248062,0.1951974630355835,0.0
-45.816219329833984,65.31703186035156,12.94236946105957,14.506719589233398,7.054919242858887,4.398997783660889,6.653759479522705,3.308790922164917,7.737804889678955,4.088322162628174,3.6801395416259766,2.6086585521698,4.043011665344238,65.83631134033203,24.0217227935791,21.295562744140625,16.2004337310791,10.640766143798828,13.640463829040527,12.243972778320312,9.332330703735352,8.805727005004883,8.794267654418945,7.126115322113037,7.688953876495361,7.605252265930176,0.14129685985949614,0.19613920152187347,0.0
-44.38265609741211,76.17098999023438,22.938671112060547,16.840091705322266,22.982725143432617,3.2362992763519287,6.902109146118164,0.1098211258649826,6.491133689880371,6.544486045837402,0.8617401123046875,2.742288827896118,4.542395114898682,66.89350891113281,28.616722106933594,22.566293716430664,17.193370819091797,12.937398910522461,15.2704496383667,10.586559295654297,8.97452449798584,7.995701789855957,9.731376647949219,6.749563217163086,6.655161380767822,7.137314319610596,0.11515867248062016,0.25614553689956665,0.0
4.846593856811523,64.61331939697266,-2.595691680908203,10.39418888092041,3.220503568649292,7.784542083740234,3.078727960586548,1.402907133102417,6.7491912841796875,4.885324954986572,3.2598276138305664,1.73304283618927,3.326005220413208,63.54393005371094,22.74386978149414,27.14824104309082,15.8215970993042,10.888374328613281,12.665712356567383,9.609674453735352,10.800430297851562,9.79105281829834,9.53363037109375,8.332599639892578,8.221854209899902,7.367398262023926,0.1646923449612403,0.2407546192407608,0.0
-44.35869216918945,51.291011810302734,25.00540542602539,12.16290283203125,10.872259140014648,7.610006332397461,8.21384334564209,-0.788628876209259,5.925825595855713,4.7595133781433105,-2.507603645324707,1.3212440013885498,-1.9303107261657715,68.38790893554688,31.351974487304688,27.02174949645996,19.656145095825195,13.342411041259766,14.093268394470215,11.545421600341797,10.157201766967773,11.060726165771484,9.511691093444824,8.414751052856445,8.452622413635254,8.327118873596191,0.1777782824612403,0.21042944490909576,0.0
-47.94263458251953,54.20362091064453,-4.101181507110596,21.563304901123047,13.85752010345459,6.018013000488281,13.740610122680664,1.0598727464675903,6.714418411254883,6.232436180114746,1.6247941255569458,0.43854212760925293,2.4201653003692627,56.40814971923828,22.88783073425293,26.281166076660156,17.2867431640625,13.539857864379883,15.414953231811523,13.045297622680664,11.979891777038574,9.218485832214355,9.947650909423828,8.144318580627441,8.006007194519043,9.00357723236084,0.13555974442829458,0.22273246943950653,0.0
-78.2711410522461,65.99251556396484,24.652650833129883,25.70778465270996,13.879408836364746,3.6494977474212646,16.257274627685547,0.6291277408599854,3.3672964572906494,4.1633381843566895,2.7263102531433105,3.665841817855835,1.4042150974273682,64.31360626220703,33.28846740722656,30.625844955444336,19.05573272705078,15.239298820495605,16.913204193115234,13.58312702178955,12.22050666809082,10.480997085571289,10.007500648498535,9.852740287780762,9.093092918395996,8.158946990966797,0.1185531734496124,0.20835845172405243,0.0
-42.817649841308594,62.73643493652344,4.7559814453125,24.08724594116211,9.647762298583984,-1.9162553548812866,9.198417663574219,-2.970399856567383,3.1533474922180176,5.931382179260254,-4.787755966186523,2.9988462924957275,-1.2246321439743042,67.97054290771484,32.22762680053711,26.330204010009766,18.58816146850586,16.620277404785156,15.433328628540039,14.001522064208984,11.220305442810059,11.417016983032227,10.555780410766602,9.856800079345703,9.251537322998047,8.387035369873047,0.14288207061531008,0.22283318638801575,0.0
-47.139339447021484,55.772857666015625,27.604984283447266,19.230621337890625,15.215428352355957,3.1829025745391846,5.649827480316162,1.6377102136611938,4.167141437530518,1.6119036674499512,-1.6051621437072754,-3.007916212081909,-7.634500503540039,43.49327850341797,26.690481185913086,20.837646484375,15.290884017944336,10.522754669189453,12.743488311767578,9.419195175170898,9.964558601379395,9.336955070495605,7.777618885040283,8.65501594543457,6.788424015045166,8.34627914428711,0.1463447038517442,0.19090890884399414,0.0
-20.373350143432617,57.795047760009766,16.71445083618164,18.215225219726562,8.949603080749512,14.90839958190918,2.673556327819824,3.7569544315338135,1.1183404922485352,1.8509231805801392,-5.972177028656006,-3.6131222248077393,-3.6567776203155518,35.83884048461914,19.214414596557617,18.44428825378418,11.957762718200684,10.383015632629395,11.677946090698242,8.969325065612793,8.830451965332031,8.558244705200195,7.439026355743408,7.001082420349121,6.850751876831055,7.093414306640625,0.13147937863372092,0.24573494493961334,0.0
-25.786100387573242,60.783817291259766,6.227818489074707,17.636117935180664,5.170389652252197,10.43082332611084,2.411228895187378,4.906130313873291,8.052942276000977,3.825859308242798,-0.18441729247570038,7.263792991638184,4.914061069488525,56.38056564331055,27.478967666625977,25.847837448120117,15.058056831359863,13.356361389160156,11.381084442138672,10.657889366149902,10.01744270324707,9.785120964050293,10.283524513244629,8.758821487426758,7.9312310218811035,9.247428894042969,0.1454059926114341,0.22717821598052979,0.0
-50.49149703979492,56.41281509399414,12.531018257141113,11.331518173217773,-2.75856351852417,1.3569339513778687,4.536425590515137,-0.9784333109855652,2.2673964500427246,2.7259461879730225,-1.9988969564437866,2.6007187366485596,-4.016808986663818,41.69978332519531,18.918968200683594,13.099678993225098,13.038516998291016,9.401337623596191,10.794073104858398,8.839958190917969,8.715201377868652,8.454059600830078,8.216402053833008,7.384817123413086,7.304200649261475,7.008092403411865,0.185107421875,0.13241444528102875,0.0
-273.2498474121094,103.115234375,8.769543647766113,31.6606502532959,12.529562950134277,3.4701452255249023,3.953187942504883,-0.18234792351722717,-3.930657148361206,3.2212564945220947,-6.384183406829834,-1.5265233516693115,-3.200028419494629,86.09734344482422,34.69089889526367,22.615886688232422,13.954229354858398,10.332929611206055,13.71389102935791,8.553654670715332,8.04041576385498,8.567081451416016,7.741513252258301,6.509416103363037,7.071798801422119,5.797513484954834,0.0725067375242248,0.03758452087640762,0.0
-14.209793090820312,44.477630615234375,12.628347396850586,10.167484283447266,11.247400283813477,3.9911742210388184,12.536588668823242,-2.187927722930908,10.687182426452637,2.2779362201690674,5.003966331481934,-0.8573550581932068,3.7990562915802,55.39004898071289,26.715076446533203,18.30729103088379,16.38361167907715,13.106717109680176,13.583025932312012,11.014187812805176,10.006877899169922,9.699898719787598,8.554445266723633,7.689444065093994,7.520423412322998,8.942605972290039,0.22922230801841084,0.2130279839038849,0.0
-71.65280151367188,81.1836166381836,16.35264015197754,8.929566383361816,13.796403884887695,-0.7027540802955627,12.548702239990234,-0.6009979248046875,3.05875563621521,3.0401663780212402,-3.179741144180298,-1.2972242832183838,-0.6125727891921997,73.78775787353516,33.593135833740234,31.346675872802734,19.98978614807129,15.70283031463623,16.473918914794922,14.856010437011719,12.458939552307129,11.256611824035645,11.230649948120117,10.949501037597656,8.683537483215332,8.579258918762207,0.12483837512112403,0.20229345560073853,0.0
-145.82562255859375,62.53221893310547,-23.24445915222168,-18.860755920410156,-14.83300495147705,-28.399288177490234,3.0912415981292725,-24.986236572265625,-13.596923828125,-4.590649127960205,-24.399009704589844,-15.829078674316406,-17.440025329589844,66.45105743408203,40.627174377441406,42.177730560302734,23.2884464263916,21.268878936767578,15.680071830749512,15.13432788848877,16.28827667236328,15.771576881408691,14.364952087402344,13.00152587890625,10.857952117919922,12.366334915161133,0.10711490128391472,0.17205825448036194,0.0
-45.12022018432617,69.82132720947266,11.858454704284668,8.189088821411133,12.583585739135742,7.731284141540527,11.326473236083984,0.26981109380722046,9.650688171386719,2.816181182861328,3.8774614334106445,-0.8222542405128479,2.1557061672210693,59.55278015136719,28.838817596435547,20.117698669433594,18.388408660888672,14.262075424194336,16.108564376831055,11.137556076049805,11.40518569946289,10.678629875183105,9.252955436706543,8.709477424621582,8.024348258972168,9.063889503479004,0.12727902434593022,0.21589095890522003,0.0
-44.83823013305664,55.073509216308594,27.10283088684082,19.525997161865234,14.724347114562988,3.2036995887756348,5.530445575714111,1.4329363107681274,4.515300273895264,1.3683137893676758,-1.6766177415847778,-3.530515670776367,-7.921515941619873,43.7376823425293,26.224407196044922,20.93703842163086,15.07990837097168,10.785983085632324,12.828609466552734,9.472540855407715,9.951081275939941,9.270705223083496,7.718852519989014,8.651095390319824,6.741769790649414,8.321661949157715,0.1474230862403101,0.19406796991825104,0.0
-112.18475341796875,59.85807418823242,14.508027076721191,19.221023559570312,15.132464408874512,-3.1948442459106445,6.116724967956543,-6.6463494300842285,1.4533593654632568,-1.192352294921875,-1.224860668182373,-0.7364236116409302,1.882629632949829,70.76045989990234,48.23221969604492,30.30503273010254,16.21942901611328,17.73554801940918,15.889976501464844,14.164767265319824,12.590396881103516,12.69351577758789,11.769129753112793,11.542786598205566,10.009241104125977,10.277544975280762,0.13568124697189923,0.17957110702991486,0.0
-81.90045166015625,78.64109802246094,-17.263219833374023,24.53357696533203,8.406649589538574,2.134077787399292,5.519527435302734,1.9168740510940552,8.806790351867676,-0.11120454221963882,0.5014923810958862,4.6459431648254395,2.3832526206970215,84.5956039428711,41.20810317993164,33.09358215332031,17.367998123168945,16.469593048095703,14.091404914855957,14.929216384887695,10.741011619567871,11.129777908325195,9.964335441589355,8.39221477508545,8.028340339660645,8.81894302368164,0.12217781007751938,0.19485381245613098,0.0
-8.400533676147461,41.92242431640625,8.378990173339844,17.98290252685547,14.02651596069336,7.313762187957764,5.718948841094971,-1.9191378355026245,4.5882487297058105,2.0593674182891846,-1.0749810934066772,-0.6639209985733032,-2.4363179206848145,55.27461242675781,21.399953842163086,24.38650894165039,18.18068504333496,14.964847564697266,15.0447359085083,12.862576484680176,10.24169921875,10.029642105102539,8.311444282531738,8.10296630859375,8.048096656799316,7.301016807556152,0.1668506237887597,0.2653891146183014,0.0
-72.32937622070312,81.38619232177734,16.800329208374023,8.662060737609863,14.122590065002441,-1.0702998638153076,12.833178520202637,-0.5455355644226074,3.129753828048706,3.1466591358184814,-3.4792678356170654,-1.1430747509002686,-0.6876423954963684,73.63399505615234,32.97118377685547,31.80104637145996,20.128005981445312,15.737641334533691,16.26645278930664,14.900163650512695,12.659830093383789,11.47324275970459,11.091939926147461,10.964520454406738,8.702478408813477,8.52833080291748,0.1220203488372093,0.20325122773647308,0.0
-40.17622375488281,35.63529968261719,8.962313652038574,15.104130744934082,15.182207107543945,10.590496063232422,21.86189079284668,10.005236625671387,13.984580993652344,16.55579948425293,1.4392285346984863,3.2508981227874756,0.03685889393091202,61.73958969116211,24.13545799255371,22.37624168395996,20.571020126342773,16.25872802734375,16.749086380004883,13.42319107055664,12.530279159545898,10.196453094482422,10.017423629760742,10.577105522155762,8.730693817138672,9.114608764648438,0.1558037336482558,0.32140010595321655,0.0
-80.44612121582031,35.978878021240234,20.376317977905273,26.419282913208008,17.358400344848633,4.606595993041992,13.476780891418457,3.6178078651428223,7.334927558898926,5.492877960205078,3.97442626953125,5.303950309753418,3.5267245769500732,77.79741668701172,41.06906509399414,29.628164291381836,21.15850257873535,15.642110824584961,14.919438362121582,12.68828010559082,11.739931106567383,11.739180564880371,11.86478042602539,10.559656143188477,10.243237495422363,10.46117115020752,0.14572015806686048,0.2497575581073761,0.0
-37.07468032836914,68.76232147216797,10.540343284606934,23.96912384033203,15.379396438598633,3.5320892333984375,11.674503326416016,2.9095261096954346,2.543335199356079,4.732145309448242,-1.5871329307556152,2.5589189529418945,-1.0248507261276245,53.630409240722656,26.43661117553711,21.469839096069336,14.12133502960205,11.67160415649414,12.466034889221191,12.374469757080078,9.909008979797363,9.275520324707031,10.872538566589355,7.225462436676025,7.354157447814941,7.025834083557129,0.1437946644864341,0.2232266664505005,0.0
-36.6480712890625,73.13827514648438,39.0694465637207,20.327423095703125,12.497737884521484,2.1191000938415527,11.749258041381836,-2.449573516845703,6.656130313873291,3.201164960861206,-5.377831935882568,-3.17167067527771,-5.784736156463623,56.45248031616211,29.347139358520508,22.152132034301758,18.242748260498047,13.018815994262695,13.448493957519531,11.022974014282227,11.198028564453125,11.280413627624512,8.786210060119629,9.324748039245605,8.7902250289917,8.368430137634277,0.10628179505813953,0.30377262830734253,0.0
-137.73216247558594,100.21917724609375,14.331855773925781,15.373337745666504,2.308812141418457,-1.1022682189941406,-2.1152164936065674,-1.6918429136276245,-5.297214508056641,-1.7889838218688965,1.761776089668274,-6.193032264709473,-3.035660743713379,62.29621887207031,25.024765014648438,19.98520851135254,18.495555877685547,15.161654472351074,11.291438102722168,12.09531021118164,8.922850608825684,11.235161781311035,10.12867546081543,9.706622123718262,8.529868125915527,8.545552253723145,0.08607754966085271,0.09210193902254105,0.0
-44.99626922607422,69.79730987548828,11.870795249938965,8.141124725341797,12.595000267028809,7.76947546005249,11.27212142944336,0.20630143582820892,9.6223726272583,2.823507308959961,3.855220079421997,-0.8188514709472656,2.1660215854644775,59.50785827636719,28.83625602722168,20.18927764892578,18.421667098999023,14.301956176757812,16.135631561279297,11.12739372253418,11.326231956481934,10.6461763381958,9.269847869873047,8.70814323425293,8.022591590881348,9.064919471740723,0.1274872062742248,0.2156004011631012,0.0
-42.412071228027344,82.24267578125,-2.28275203704834,19.91832160949707,13.84257984161377,0.863784670829773,7.9217963218688965,-0.7295413017272949,6.892452239990234,-1.939824104309082,-4.694736957550049,-3.1476542949676514,-2.9475297927856445,52.301795959472656,29.913301467895508,19.670385360717773,13.87702465057373,10.96406364440918,13.327705383300781,10.487137794494629,9.5068359375,8.060478210449219,9.048455238342285,7.833242893218994,7.897378444671631,8.139781951904297,0.1284187257751938,0.19831164181232452,0.0
-50.97477722167969,68.04889678955078,12.098503112792969,36.29448699951172,8.605321884155273,19.540924072265625,10.73595142364502,12.31761360168457,1.6710115671157837,10.183500289916992,4.860779762268066,1.7080368995666504,2.7569773197174072,47.95647430419922,32.6302604675293,18.950876235961914,17.6763858795166,14.73549747467041,11.977524757385254,9.479167938232422,8.604776382446289,9.008258819580078,8.595351219177246,7.581111907958984,7.072900295257568,6.888456344604492,0.10320070251937985,0.25406721234321594,0.0
-40.004669189453125,34.003658294677734,9.619857788085938,16.679920196533203,14.87684154510498,11.202828407287598,21.53948402404785,9.879807472229004,14.74449348449707,15.631542205810547,2.014380693435669,2.584153175354004,0.33542412519454956,62.64292907714844,24.472368240356445,22.947406768798828,20.505937576293945,15.620569229125977,15.561767578125,12.881951332092285,12.251684188842773,9.802990913391113,9.301831245422363,9.69941234588623,8.47308349609375,9.203483581542969,0.15372418544089148,0.329254686832428,0.0
-30.15523910522461,88.45100402832031,-6.618025302886963,32.763763427734375,8.494422912597656,8.38079833984375,2.0187904834747314,6.864700794219971,3.571197509765625,2.7158029079437256,1.2904759645462036,3.282254457473755,1.5602366924285889,47.897708892822266,22.54269027709961,16.827611923217773,9.82150936126709,7.848802089691162,7.644065856933594,8.797650337219238,7.583729267120361,6.970267295837402,6.780447483062744,6.342844009399414,6.064568042755127,5.122408866882324,0.09551954639050388,0.21542860567569733,0.0
-204.84007263183594,101.60401153564453,26.38519859313965,9.151330947875977,10.42189884185791,5.078458786010742,-9.430329322814941,9.277804374694824,-12.496321678161621,-2.520916700363159,6.193685531616211,-9.485198020935059,-2.5783815383911133,57.08953094482422,28.911306381225586,23.74064826965332,14.004498481750488,18.23326301574707,13.67953872680664,14.815278053283691,11.110790252685547,11.834662437438965,10.99576187133789,11.296161651611328,9.778491973876953,10.816149711608887,0.07537245639534884,0.08315832167863846,0.0
-55.99710464477539,36.587501525878906,11.914067268371582,-6.472216606140137,3.7907400131225586,5.2986626625061035,3.402960777282715,4.29490852355957,8.004143714904785,5.8744306564331055,1.6169891357421875,4.881496429443359,0.4983776807785034,70.66554260253906,33.91860580444336,25.2896785736084,21.988525390625,19.639175415039062,17.51837158203125,12.971256256103516,14.747579574584961,11.863996505737305,12.545231819152832,10.56198787689209,10.340234756469727,10.415437698364258,0.1666556898013566,0.24115484952926636,0.0
-62.086647033691406,64.31179809570312,29.856719970703125,23.293235778808594,16.258333206176758,7.450084686279297,8.882181167602539,6.400641918182373,7.380367279052734,3.0209579467773438,1.5212379693984985,2.9845449924468994,1.8822386264801025,50.05351257324219,20.995445251464844,13.780693054199219,10.091114044189453,10.05278491973877,10.175922393798828,7.778010368347168,8.178653717041016,7.277810573577881,7.971358776092529,6.359614849090576,6.265061855316162,6.203131198883057,0.10013512899709302,0.2079845368862152,0.0
-59.199588775634766,61.00062942504883,27.76369857788086,23.88686752319336,12.29619026184082,7.3525543212890625,12.338607788085938,7.1679792404174805,13.42900276184082,2.476943016052246,-1.963441014289856,-2.423356056213379,-4.536932945251465,58.96260070800781,30.418046951293945,25.00055694580078,18.915447235107422,13.275006294250488,12.963720321655273,10.158143997192383,11.362569808959961,9.144286155700684,8.39548110961914,8.801074028015137,8.038707733154297,10.010552406311035,0.1052745730377907,0.25108757615089417,0.0
-125.55520629882812,51.155765533447266,38.524757385253906,14.466835021972656,16.196609497070312,4.654558181762695,12.273655891418457,1.1711024045944214,1.7482542991638184,9.767863273620605,-2.8494293689727783,2.0725698471069336,0.8697437644004822,73.56103515625,34.019344329833984,33.6072883605957,22.177160263061523,16.504802703857422,14.840920448303223,14.782506942749023,13.270841598510742,9.404025077819824,10.817083358764648,9.25660228729248,9.14439582824707,8.268136024475098,0.13742656855620156,0.20385779440402985,0.0
-104.5425033569336,86.85588836669922,28.762420654296875,26.639511108398438,8.945310592651367,5.6759033203125,7.7520060539245605,0.4746774137020111,6.652627468109131,6.555277347564697,0.3794678747653961,2.1612517833709717,-0.01689443737268448,45.67997360229492,22.577720642089844,18.766122817993164,16.762624740600586,15.40866470336914,12.404659271240234,9.856607437133789,9.826498985290527,8.788545608520508,9.941962242126465,9.312223434448242,8.151434898376465,8.541142463684082,0.08425690406976744,0.14293618500232697,0.0
-46.40302276611328,55.88832473754883,26.179248809814453,16.53282928466797,7.099451065063477,-3.291313886642456,9.254790306091309,-0.8992680311203003,8.333212852478027,7.200380802154541,-0.5316524505615234,1.7496010065078735,-1.835911750793457,65.86572265625,30.774145126342773,23.664133071899414,15.679719924926758,14.597952842712402,18.097448348999023,13.774665832519531,10.230347633361816,10.929585456848145,11.178633689880371,11.087302207946777,9.052624702453613,8.819488525390625,0.13586028343023257,0.2739449739456177,0.0
-76.96205139160156,113.26344299316406,-6.217331886291504,19.97812843322754,15.134093284606934,-3.2938594818115234,4.798147678375244,1.0088677406311035,2.2968854904174805,-0.007793456315994263,-3.7540736198425293,4.233539581298828,2.274071216583252,76.0380859375,21.146825790405273,19.971996307373047,11.462665557861328,9.995606422424316,11.990682601928711,8.758391380310059,7.619287967681885,7.371188163757324,7.425663948059082,6.679706573486328,8.231707572937012,9.735504150390625,0.09578261264534883,0.19922208786010742,0.0
-29.256364822387695,53.858707427978516,-1.6854859590530396,15.531355857849121,1.0930660963058472,0.5772970914840698,4.915604591369629,-3.212878942489624,-1.6756736040115356,2.2476022243499756,-7.085809707641602,-5.968925476074219,-2.95892071723938,56.51537322998047,37.675750732421875,22.54874610900879,20.724424362182617,21.07817268371582,18.6911678314209,12.936019897460938,11.197953224182129,11.3908109664917,12.050202369689941,9.175128936767578,9.372002601623535,8.833333015441895,0.1550304324127907,0.24582794308662415,0.0
